web_browser,operating_sys,from_url,to_url,city,longitude,latitude,timezone,time_in,time_out
Mozilla,Windows,direct,www.bls.gov,University Park,40.807701,-77.861397,America/New_York,1970-01-01 00:00:01.331924815,1970-01-01 00:00:01.291725139
Mozilla,Windows,www.fightbac.org,www.cdc.gov,Arkadelphia,34.0555,-93.1894,America/Chicago,1970-01-01 00:00:01.331924817,1970-01-01 00:00:01.292424029
Mozilla,Macintosh,direct,www.nysdot.gov,Statesville,35.803799,-80.901802,America/New_York,1970-01-01 00:00:01.331924818,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.bls.gov,Scottsdale,33.5984,-111.866898,America/Phoenix,1970-01-01 00:00:01.331924818,1970-01-01 00:00:01.291725139
Mozilla,Linux,t.co,www.nasa.gov,London,51.500198,-0.1262,Europe/London,1970-01-01 00:00:01.331924816,1970-01-01 00:00:01.331749429
Mozilla,Windows,t.co,www.dol.gov,Syracuse,43.050999,-76.176903,America/New_York,1970-01-01 00:00:01.331924819,1970-01-01 00:00:01.271865731
Mozilla,Linux,t.co,www.nasa.gov,London,51.500198,-0.1262,Europe/London,1970-01-01 00:00:01.331924819,1970-01-01 00:00:01.331749429
Mozilla,Windows,direct,www.bls.gov,Gaithersburg,39.163799,-77.183403,America/New_York,1970-01-01 00:00:01.331924820,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.nysdot.gov,Santa Ana,33.743801,-117.865799,America/Los_Angeles,1970-01-01 00:00:01.331924821,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.bls.gov,Edmond,35.678398,-97.4944,America/Chicago,1970-01-01 00:00:01.331924821,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Arlington,38.886501,-77.096901,America/New_York,1970-01-01 00:00:01.331924819,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Edmond,35.678398,-97.4944,America/Chicago,1970-01-01 00:00:01.331924821,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Arlington,38.886501,-77.096901,America/New_York,1970-01-01 00:00:01.331924819,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Roselle,40.6506,-74.260002,America/New_York,1970-01-01 00:00:01.331924822,1970-01-01 00:00:01.291725139
Mozilla,Macintosh,direct,www.nysdot.gov,Lafayette,30.1605,-92.033203,America/Chicago,1970-01-01 00:00:01.331924823,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Sliema,35.912498,14.5019,Europe/Malta,1970-01-01 00:00:01.331924822,1970-01-01 00:00:01.331905829
Mozilla,Windows,t.co,www.dol.gov,Plano,33.048302,-96.734703,America/Chicago,1970-01-01 00:00:01.331924824,1970-01-01 00:00:01.271865731
Mozilla,Macintosh,t.co,www.dol.gov,Gainesboro,36.361599,-85.633904,America/Chicago,1970-01-01 00:00:01.331924826,1970-01-01 00:00:01.271865731
Mozilla,Windows,direct,www.gao.gov,Dallas,32.782501,-96.820702,America/Chicago,1970-01-01 00:00:01.331924824,1970-01-01 00:00:01.312193440
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331924824,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924829,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924830,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924831,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924831,1970-01-01 00:00:01.319563556
Mozilla,Linux,t.co,www.ncbi.nlm.nih.gov,Savannah,32.078701,-81.058098,America/New_York,1970-01-01 00:00:01.331924828,1970-01-01 00:00:01.331504506
Mozilla,Windows,t.co,blog.usa.gov,Sacramento,38.5765,-121.444504,America/Los_Angeles,1970-01-01 00:00:01.331924830,1970-01-01 00:00:01.331833006
Mozilla,Windows,direct,www.bls.gov,Hamden,41.382,-72.917099,America/New_York,1970-01-01 00:00:01.331924831,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Hamden,41.382,-72.917099,America/New_York,1970-01-01 00:00:01.331924831,1970-01-01 00:00:01.291725139
Mozilla,Macintosh,t.co,www.dol.gov,Bronx,40.864799,-73.886703,America/New_York,1970-01-01 00:00:01.331924833,1970-01-01 00:00:01.271865731
Mozilla,Windows,www.facebook.com,www.nasa.gov,Rochester,43.1693,-77.618896,America/New_York,1970-01-01 00:00:01.331924835,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,radar.weather.gov,West Haven,41.272999,-72.957397,America/New_York,1970-01-01 00:00:01.331924834,1970-01-01 00:00:01.246975140
Mozilla,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331924841,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.google.com,www.nasa.gov,Grand Rapids,42.9384,-85.6436,America/New_York,1970-01-01 00:00:01.331924843,1970-01-01 00:00:01.331908247
Mozilla,Windows,plus.url.google.com,www.nasa.gov,Knoxville,35.918201,-84.003403,America/Chicago,1970-01-01 00:00:01.331924844,1970-01-01 00:00:01.331922854
Mozilla,Ubuntu,direct,www.dol.gov,Mountain View,37.419201,-122.057404,America/Los_Angeles,1970-01-01 00:00:01.331924844,1970-01-01 00:00:01.331922383
Mozilla,Windows,direct,www.nysdot.gov,Saint Charles,41.9352,-88.290901,America/Chicago,1970-01-01 00:00:01.331924844,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,K,50.9333,6.95,Europe/Berlin,1970-01-01 00:00:01.331924846,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331924848,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924847,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,plus.url.google.com,www.nasa.gov,Ashburn,39.033501,-77.483803,America/New_York,1970-01-01 00:00:01.331924849,1970-01-01 00:00:01.331905829
Mozilla,Windows,www.lifestorynet.com,www.socialsecurity.gov,Hustisford,43.3372,-88.608597,America/Chicago,1970-01-01 00:00:01.331924850,1970-01-01 00:00:01.327604273
Mozilla,Windows,yourlife.usatoday.com,www.fsis.usda.gov,Niles,42.030998,-87.811203,America/Chicago,1970-01-01 00:00:01.331924850,1970-01-01 00:00:01.312404515
Mozilla,Windows,direct,voyager.jpl.nasa.gov,Jaipur,26.9167,75.816704,Asia/Calcutta,1970-01-01 00:00:01.331924854,1970-01-01 00:00:01.304074318
Mozilla,Macintosh,direct,www.choosemyplate.gov,West Lafayette,40.4249,-86.916199,America/Indianapolis,1970-01-01 00:00:01.331924854,1970-01-01 00:00:01.331924754
Mozilla,Windows,t.co,www.dol.gov,Orlando,28.5037,-81.330597,America/New_York,1970-01-01 00:00:01.331924856,1970-01-01 00:00:01.271865731
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924859,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.bls.gov,Walnut Creek,37.891602,-122.038101,America/Los_Angeles,1970-01-01 00:00:01.331924861,1970-01-01 00:00:01.291725139
Mozilla,Windows,direct,www.bls.gov,Walnut Creek,37.891602,-122.038101,America/Los_Angeles,1970-01-01 00:00:01.331924861,1970-01-01 00:00:01.291725139
Mozilla,iPad,direct,www.nysdot.gov,Troy,42.556,-83.117798,America/New_York,1970-01-01 00:00:01.331924862,1970-01-01 00:00:01.319563556
Mozilla,Ubuntu,plus.url.google.com,www.nasa.gov,Akron,41.073799,-81.5373,America/New_York,1970-01-01 00:00:01.331924863,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.nasa.gov,Oslo,59.916698,10.75,Europe/Oslo,1970-01-01 00:00:01.331924865,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.nasa.gov,Grand Prairie,32.660599,-97.024902,America/Chicago,1970-01-01 00:00:01.331924867,1970-01-01 00:00:01.331922854
Mozilla,Ubuntu,direct,www.whitehouse.gov,Mountain View,37.419201,-122.057404,America/Los_Angeles,1970-01-01 00:00:01.331924867,1970-01-01 00:00:01.331922280
Mozilla,iPhone,direct,www.dol.gov,Alhambra,34.083302,-118.139297,America/Los_Angeles,1970-01-01 00:00:01.331924871,1970-01-01 00:00:01.271865731
Mozilla,iPhone,m.facebook.com,www.nasa.gov,Tel Aviv,32.0667,34.766701,Asia/Jerusalem,1970-01-01 00:00:01.331924873,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.whitehouse.gov,Durham,35.9925,-78.901703,America/New_York,1970-01-01 00:00:01.331924873,1970-01-01 00:00:01.331840856
Mozilla,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1970-01-01 00:00:01.331924875,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924874,1970-01-01 00:00:01.273672506
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924874,1970-01-01 00:00:01.273672411
Mozilla,Windows,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1970-01-01 00:00:01.331924877,1970-01-01 00:00:01.301298479
Mozilla,iPhone,m.facebook.com,www.ncbi.nlm.nih.gov,London,51.500198,-0.1262,Europe/London,1970-01-01 00:00:01.331924876,1970-01-01 00:00:01.329081644
Mozilla,Ubuntu,direct,www.dol.gov,Mountain View,37.419201,-122.057404,America/Los_Angeles,1970-01-01 00:00:01.331924879,1970-01-01 00:00:01.331922686
Mozilla,Ubuntu,direct,www.dol.gov,Mountain View,37.419201,-122.057404,America/Los_Angeles,1970-01-01 00:00:01.331924880,1970-01-01 00:00:01.331922363
Mozilla,Windows,direct,www.tempe.gov,Tempe,33.384399,-111.928703,America/Phoenix,1970-01-01 00:00:01.331924882,1970-01-01 00:00:01.331924438
Mozilla,Windows,www.facebook.com,www.nasa.gov,Chihuahua,28.633301,-106.083298,America/Chihuahua,1970-01-01 00:00:01.331924883,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.nasa.gov,Taurage,55.252201,22.2897,Europe/Vilnius,1970-01-01 00:00:01.331924884,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.whitehouse.gov,Dallas,32.782501,-96.820702,America/Chicago,1970-01-01 00:00:01.331924888,1970-01-01 00:00:01.310505976
Mozilla,Windows,t.co,www.cbo.gov,Irvine,33.675098,-117.733902,America/Los_Angeles,1970-01-01 00:00:01.331924889,1970-01-01 00:00:01.331908890
Mozilla,Windows,direct,www.nysdot.gov,Olympia,47.0387,-122.891998,America/Los_Angeles,1970-01-01 00:00:01.331924892,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Stuttgart,48.766701,9.1833,Europe/Berlin,1970-01-01 00:00:01.331924894,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Fort Lupton,40.109901,-104.786301,America/Denver,1970-01-01 00:00:01.331924894,1970-01-01 00:00:01.319563556
ICE Browser,Java,direct,www.federalreserve.gov,Bellevue,47.615398,-122.210297,America/Los_Angeles,1970-01-01 00:00:01.331924896,1970-01-01 00:00:01.331586192
Mozilla,Windows,www.facebook.com,www.nasa.gov,Arlington,38.878201,-77.1054,America/New_York,1970-01-01 00:00:01.331924899,1970-01-01 00:00:01.331922854
Mozilla,Windows,plus.url.google.com,www.nasa.gov,El Crucero,11.8667,-86.133301,America/Managua,1970-01-01 00:00:01.331924900,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.nasa.gov,Beirut,33.871899,35.509701,Asia/Beirut,1970-01-01 00:00:01.331924900,1970-01-01 00:00:01.331922854
Mozilla,Ubuntu,direct,www.nasa.gov,Heidelberg,49.416698,8.7,Europe/Berlin,1970-01-01 00:00:01.331924900,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.energystar.gov,Berkeley,37.878101,-122.271004,America/Los_Angeles,1970-01-01 00:00:01.331924903,1970-01-01 00:00:01.326492224
Mozilla,Windows,direct,www.nysdot.gov,Elkton,39.617199,-75.867798,America/New_York,1970-01-01 00:00:01.331924903,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,t.co,www.dol.gov,Jessup,39.1441,-76.7817,America/New_York,1970-01-01 00:00:01.331924904,1970-01-01 00:00:01.271865731
Mozilla,iPhone,direct,www.fairfaxcounty.gov,Alexandria,38.790901,-77.094704,America/New_York,1970-01-01 00:00:01.331924904,1970-01-01 00:00:01.331916658
Mozilla,Windows,www.facebook.com,www.nasa.gov,Antalya,36.912498,30.689699,Asia/Istanbul,1970-01-01 00:00:01.331924905,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Wentzville,38.790001,-90.854897,America/Chicago,1970-01-01 00:00:01.331924905,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,www.facebook.com,www.choosemyplate.gov,West Lafayette,40.4249,-86.916199,America/Indianapolis,1970-01-01 00:00:01.331924906,1970-01-01 00:00:01.331924754
Mozilla,Windows,t.co,www.nature.nps.gov,Washington,38.906799,-77.042702,America/New_York,1970-01-01 00:00:01.331924908,1970-01-01 00:00:01.331921833
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924909,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,www.facebook.com,www.army.mil,Austin,30.303699,-97.7696,America/Chicago,1970-01-01 00:00:01.331924910,1970-01-01 00:00:01.329344306
Mozilla,Windows,direct,www.nysdot.gov,Fort Collins,40.561001,-105.053596,America/Denver,1970-01-01 00:00:01.331924914,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924912,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.whitehouse.gov,Dallas,32.782501,-96.820702,America/Chicago,1970-01-01 00:00:01.331924915,1970-01-01 00:00:01.310060373
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924915,1970-01-01 00:00:01.319563556
Mozilla,Windows,36ohk6dgmcd1n-c.c.yom.mail.yahoo.net,www.fema.gov,Managua,12.1508,-86.268303,America/Managua,1970-01-01 00:00:01.331924916,1970-01-01 00:00:01.331673813
Mozilla,Windows,direct,www.nysdot.gov,Verona,42.9925,-89.567902,America/Chicago,1970-01-01 00:00:01.331924917,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,www.facebook.com,www.phila.gov,Encinitas,33.050098,-117.2528,America/Los_Angeles,1970-01-01 00:00:01.331924917,1970-01-01 00:00:01.331866614
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924918,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924918,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924918,1970-01-01 00:00:01.273672411
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924918,1970-01-01 00:00:01.273672506
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924922,1970-01-01 00:00:01.319563556
Mozilla,Windows,survivethearmageddon.com,www.nwrfc.noaa.gov,Ndola,-12.9667,28.633301,Africa/Lusaka,1970-01-01 00:00:01.331924925,1970-01-01 00:00:01.327006083
Mozilla,Windows,direct,www.bls.gov,Arlington,38.886501,-77.096901,America/New_York,1970-01-01 00:00:01.331924929,1970-01-01 00:00:01.291725139
Mozilla,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331924932,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924933,1970-01-01 00:00:01.273672411
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331924933,1970-01-01 00:00:01.273672506
Mozilla,Windows,publications.usa.gov,www.ams.usda.gov,Cape May Court House,39.115601,-74.818001,America/New_York,1970-01-01 00:00:01.331924933,1970-01-01 00:00:01.302727656
Mozilla,Windows,t.co,www.dol.gov,Peoria,40.704399,-89.655701,America/Chicago,1970-01-01 00:00:01.331924935,1970-01-01 00:00:01.271865731
Mozilla,Windows,direct,www.nysdot.gov,Palo Alto,37.376202,-122.182602,America/Los_Angeles,1970-01-01 00:00:01.331924935,1970-01-01 00:00:01.319563556
Mozilla,iPad,iconfactory.com,www.nasa.gov,Vancouver,49.25,-123.133301,America/Vancouver,1970-01-01 00:00:01.331924936,1970-01-01 00:00:01.331908247
Mozilla,Windows,t.co,www.dol.gov,Syosset,40.829399,-73.505203,America/New_York,1970-01-01 00:00:01.331924938,1970-01-01 00:00:01.271865731
Mozilla,Windows,t.co,earthobservatory.nasa.gov,SPaulo,-23.5333,-46.616699,America/Sao_Paulo,1970-01-01 00:00:01.331924938,1970-01-01 00:00:01.331762991
Mozilla,Linux,t.co,www.protectyourmove.gov,Syracuse,43.051399,-76.149498,America/New_York,1970-01-01 00:00:01.331924940,1970-01-01 00:00:01.330649757
Mozilla,Windows,www.facebook.com,www.nasa.gov,Velke Prilepy,50.166698,14.3167,Europe/Prague,1970-01-01 00:00:01.331924942,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Erie,42.110199,-80.068199,America/New_York,1970-01-01 00:00:01.331924946,1970-01-01 00:00:01.319563556
Mozilla,iPhone,m.facebook.com,www.irs.gov,Los Angeles,34.041599,-118.298798,America/Los_Angeles,1970-01-01 00:00:01.331924946,1970-01-01 00:00:01.328745636
Mozilla,Windows,t.co,www.wrh.noaa.gov,Marietta,33.953201,-84.5177,America/New_York,1970-01-01 00:00:01.331924950,1970-01-01 00:00:01.292418583
Mozilla,Windows,www.sltrib.com,elections.utah.gov,Salt Lake City,40.708698,-111.714302,America/Denver,1970-01-01 00:00:01.331924959,1970-01-01 00:00:01.331687030
Mozilla,Windows,t.co,www.parks.wa.gov,Marysville,48.091202,-122.242302,America/Los_Angeles,1970-01-01 00:00:01.331924962,1970-01-01 00:00:01.331735490
Mozilla,Windows,direct,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331924963,1970-01-01 00:00:01.328016902
Mozilla,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331924963,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Newark,37.514702,-122.042297,America/Los_Angeles,1970-01-01 00:00:01.331924964,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Surprise,33.6096,-112.377296,America/Phoenix,1970-01-01 00:00:01.331924964,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Staten Island,40.5966,-74.077499,America/New_York,1970-01-01 00:00:01.331924964,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,www.maine.gov,Woodstock,46.150002,-67.566704,America/Halifax,1970-01-01 00:00:01.331924965,1970-01-01 00:00:01.331924900
Mozilla,Windows,t.co,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331924966,1970-01-01 00:00:01.331919941
Mozilla,Windows,direct,www.nysdot.gov,Surprise,33.6096,-112.377296,America/Phoenix,1970-01-01 00:00:01.331924967,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Santa Ana,33.743801,-117.865799,America/Los_Angeles,1970-01-01 00:00:01.331924967,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,t.co,www.ncbi.nlm.nih.gov,Tampa,28.063101,-82.412804,America/New_York,1970-01-01 00:00:01.331924968,1970-01-01 00:00:01.329885153
Mozilla,Windows,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1970-01-01 00:00:01.331924969,1970-01-01 00:00:01.301298479
Mozilla,Windows,direct,www.nysdot.gov,Fort Worth,32.867298,-97.248596,America/Chicago,1970-01-01 00:00:01.331924970,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.dol.gov,Medina,41.1343,-81.855904,America/New_York,1970-01-01 00:00:01.331924970,1970-01-01 00:00:01.331922686
Mozilla,Windows,direct,blog.usa.gov,Belleville,42.1759,-83.480698,America/New_York,1970-01-01 00:00:01.331924973,1970-01-01 00:00:01.331833006
Mozilla,Windows,www.facebook.com,www.nasa.gov,Larvik,59.0667,10.0,Europe/Oslo,1970-01-01 00:00:01.331924973,1970-01-01 00:00:01.331922854
HTTP_Request2,http://pear.php.net/package/http_request2),direct,www.whitehouse.gov,Seattle,47.5839,-122.2995,America/Los_Angeles,1970-01-01 00:00:01.331924976,1970-01-01 00:00:01.285179631
Mozilla,Windows,www.facebook.com,www.nasa.gov,Ceska,49.283298,16.5667,Europe/Prague,1970-01-01 00:00:01.331924975,1970-01-01 00:00:01.331922854
Mozilla,Linux,t.co,www.edd.ca.gov,Riverside,33.940399,-117.395897,America/Los_Angeles,1970-01-01 00:00:01.331924976,1970-01-01 00:00:01.330386681
Mozilla,Windows,t.co,www.nature.nps.gov,Washington,38.904202,-77.031998,America/New_York,1970-01-01 00:00:01.331924976,1970-01-01 00:00:01.331921833
Mozilla,Macintosh,t.co,apod.nasa.gov,Rio De Janeiro,-22.9,-43.233299,America/Sao_Paulo,1970-01-01 00:00:01.331924978,1970-01-01 00:00:01.331923068
Mozilla,Windows,t.co,www.usaid.gov,Brooklyn,40.6525,-73.955399,America/New_York,1970-01-01 00:00:01.331924977,1970-01-01 00:00:01.331924336
Mozilla,Linux,t.co,apod.nasa.gov,Den Haag,52.083302,4.3,Europe/Amsterdam,1970-01-01 00:00:01.331924983,1970-01-01 00:00:01.239171995
Mozilla,Windows,direct,www.nysdot.gov,Hampton,37.050499,-76.352303,America/New_York,1970-01-01 00:00:01.331924985,1970-01-01 00:00:01.319563556
Mozilla,Linux,t.co,www.marines.mil,Fort Valley,32.572399,-83.892097,America/New_York,1970-01-01 00:00:01.331924985,1970-01-01 00:00:01.331924007
Mozilla,Ubuntu,www.facebook.com,www.nasa.gov,Cachoeirinha,-29.950001,-51.083302,America/Sao_Paulo,1970-01-01 00:00:01.331924985,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,www.nasa.gov,Carros,43.799999,7.1833,Europe/Paris,1970-01-01 00:00:01.331924988,1970-01-01 00:00:01.331908247
Mozilla,Windows,www.facebook.com,www.nasa.gov,Chattanooga,35.0481,-85.283302,America/Chicago,1970-01-01 00:00:01.331924993,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Laurel,39.096699,-76.877899,America/New_York,1970-01-01 00:00:01.331924994,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Surprise,33.6096,-112.377296,America/Phoenix,1970-01-01 00:00:01.331924995,1970-01-01 00:00:01.319563556
Dalvik,Linux,direct,blog.usa.gov,Columbia,33.986,-80.9972,America/New_York,1970-01-01 00:00:01.331924997,1970-01-01 00:00:01.331833006
Mozilla,Windows,plus.url.google.com,www.nasa.gov,El Crucero,11.8667,-86.133301,America/Managua,1970-01-01 00:00:01.331924997,1970-01-01 00:00:01.331922854
Mozilla,Ubuntu,www.facebook.com,www.nasa.gov,Thessalon,40.640301,22.943899,Europe/Athens,1970-01-01 00:00:01.331924997,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Fort Lupton,40.109901,-104.786301,America/Denver,1970-01-01 00:00:01.331924999,1970-01-01 00:00:01.319563556
Mozilla,BlackBerry,t.co,www.usa.gov,Baton Rouge,30.3549,-91.076797,America/Chicago,1970-01-01 00:00:01.331924998,1970-01-01 00:00:01.330458577
Mozilla,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331924998,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Hugo,45.183399,-92.986099,America/Chicago,1970-01-01 00:00:01.331925002,1970-01-01 00:00:01.319563556
Mozilla,Linux,t.co,www.nasa.gov,London,51.500198,-0.1262,Europe/London,1970-01-01 00:00:01.331925005,1970-01-01 00:00:01.331908247
Mozilla,Windows,direct,www.nysdot.gov,Fort Collins,40.561001,-105.053596,America/Denver,1970-01-01 00:00:01.331925005,1970-01-01 00:00:01.319563556
Mozilla,iPad,direct,www.nasa.gov,Preston,53.766701,-2.7167,Europe/London,1970-01-01 00:00:01.331925008,1970-01-01 00:00:01.331670810
Mozilla,Linux,t.co,www.nasa.gov,London,51.500198,-0.1262,Europe/London,1970-01-01 00:00:01.331925008,1970-01-01 00:00:01.331908247
Mozilla,Macintosh,t.co,www.ncbi.nlm.nih.gov,Toronto,43.666698,-79.416702,America/Rainy_River,1970-01-01 00:00:01.331925010,1970-01-01 00:00:01.331922170
Mozilla,Windows,t.co,blogs.usda.gov,Davis,38.482899,-121.639801,America/Los_Angeles,1970-01-01 00:00:01.331925011,1970-01-01 00:00:01.331924761
Mozilla,Windows,t.co,www.vermont.gov,Boston,42.342499,-71.067703,America/New_York,1970-01-01 00:00:01.331925019,1970-01-01 00:00:01.331921225
Mozilla,Macintosh,hootsuite.com,www.fda.gov,Montreal,45.5,-73.583298,America/Montreal,1970-01-01 00:00:01.331925019,1970-01-01 00:00:01.331749273
Mozilla,Windows,www.facebook.com,www.nasa.gov,Canton,42.307301,-83.486801,America/New_York,1970-01-01 00:00:01.331925018,1970-01-01 00:00:01.331922854
Mozilla,Windows,hosted.ap.org,www.nrc.gov,Jefferson City,38.516499,-92.200897,America/Chicago,1970-01-01 00:00:01.331925022,1970-01-01 00:00:01.331762987
Mozilla,Windows,www.facebook.com,www.nasa.gov,Bratislava,48.150002,17.116699,Europe/Bratislava,1970-01-01 00:00:01.331925021,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925023,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Seattle,47.5951,-122.332603,America/Los_Angeles,1970-01-01 00:00:01.331925024,1970-01-01 00:00:01.319563556
Mozilla,iPad,direct,apod.nasa.gov,Athens,37.983299,23.733299,Europe/Athens,1970-01-01 00:00:01.331925024,1970-01-01 00:00:01.331918420
